category,main,product,product_url
Flowers,Container Flowers,Old Spice,https://www.ufseeds.com/product/old-spice-sweet-pea-seeds/
Flowers,Container Flowers,Purple Moss,https://www.ufseeds.com/product/purple-moss-verbena-seeds/
Flowers,Edible Flowers,Slow Bolt,https://www.ufseeds.com/product/slow-bolt-cilantro-seeds/
Flowers,Edible Flowers,Common,https://www.ufseeds.com/product/common-rosemary-seeds/
Flowers,Edible Flowers,Common,https://www.ufseeds.com/product/italian-chive-seeds/
Flowers,Edible Flowers,Peppermint,https://www.ufseeds.com/product/peppermint-seeds/
Flowers,Edible Flowers,Common,https://www.ufseeds.com/product/lemon-balm/
Flowers,Edible Flowers,Common,https://www.ufseeds.com/product/common-borage-seed/
Flowers,Edible Flowers,Florence,https://www.ufseeds.com/product/florence-fennel-seed/
Flowers,Edible Flowers,Dwarf Jewel Mix,https://www.ufseeds.com/product/dwarf-jewel-mix-nasturtium-seeds/
Flowers,Edible Flowers,Dukat,https://www.ufseeds.com/product/dukat-dill-seeds/
Flowers,Edible Flowers,Creeping,https://www.ufseeds.com/product/creeping-thyme-seeds/
Flowers,Edible Flowers,Cow Horn,https://www.ufseeds.com/product/cow-horn-okra-seeds/
Flowers,Edible Flowers,Rainbow Fiesta,https://www.ufseeds.com/product/rainbow-fiesta-okra-seeds/
Flowers,Edible Flowers,Pacific Beauty Mix,https://www.ufseeds.com/product/pacific-beauty-mix-calendula-seeds/
Flowers,Edible Flowers,Crackerjack,https://www.ufseeds.com/product/crackerjack-marigold-seeds/
Flowers,Edible Flowers,Star of David,https://www.ufseeds.com/product/star-of-david-okra-seed/
Flowers,Edible Flowers,Purple,https://www.ufseeds.com/product/purple-coneflower-seeds/
Flowers,Edible Flowers,Balls Orange,https://www.ufseeds.com/product/balls-orange-calendula-seeds/
Flowers,Edible Flowers,Single Mix,https://www.ufseeds.com/product/single-mix-nasturtium-seeds/
Flowers,Edible Flowers,Fiesta Gitana,https://www.ufseeds.com/product/fiesta-gitana-calendula-seeds/
Flowers,Edible Flowers,Blackjack,https://www.ufseeds.com/product/viola-blackjack-seeds/
Flowers,Edible Flowers,Floral Showers,https://www.ufseeds.com/product/floral-showers-snapdragon-seeds/
Flowers,Edible Flowers,Tom Thumb Mix,https://www.ufseeds.com/product/tom-thumb-mix-nasturtium-seeds/
Flowers,Edible Flowers,Cocozelle,https://www.ufseeds.com/product/cocozelle-zucchini-seeds/
Flowers,Edible Flowers,Alaska,https://www.ufseeds.com/product/alaska-nasturtium-seeds/
Flowers,Aster,Powder Puff Mix,https://www.ufseeds.com/product/powder-puff-mix-aster-seeds/
Flowers,Aster,Alpinus Mix,https://www.ufseeds.com/product/alpinus-aster-seeds/
Flowers,Butterfly Weed,Swamp,https://www.ufseeds.com/product/swamp-milkweed-seeds/
Flowers,Butterfly Weed,Common,https://www.ufseeds.com/product/common-milkweed-seeds/
Flowers,Butterfly Weed,Butterfly,https://www.ufseeds.com/product/butterfly-milkweed-seeds/
Flowers,Butterfly Weed,Whorled,https://www.ufseeds.com/product/whorled-milkweed-seeds/
Flowers,Butterfly Weed,Bloodflower,https://www.ufseeds.com/product/bloodflower-milkweed-seeds/
Flowers,Butterfly Weed,Showy,https://www.ufseeds.com/product/showy-milkweed-seeds/
Flowers,Coreopsis,Lance Leaved,https://www.ufseeds.com/product/lance-leaved-coreopsis-seeds/
Flowers,Coreopsis,Plains,https://www.ufseeds.com/product/plains-coreopsis-seeds/
Flowers,Coreopsis,Tall,https://www.ufseeds.com/product/tall-coreopsis-seeds/
Flowers,Cosmos,Tall Mix,https://www.ufseeds.com/product/sensation-mix-cosmo-seeds/
Flowers,Cosmos,Candystripe,https://www.ufseeds.com/product/candystripe-cosmo-seeds/
Flowers,Cosmos,Dwarf Mix,https://www.ufseeds.com/product/dwarf-mix-cosmo-seeds/
Flowers,Cosmos,Sea Shells Mix,https://www.ufseeds.com/product/sea-shell-mix-cosmo-seeds/
Flowers,Cosmos,Picotee,https://www.ufseeds.com/product/picotee-cosmo-seeds/
Flowers,Cosmos,Daydream,https://www.ufseeds.com/product/daydream-cosmo-seeds/
Flowers,Cosmos,Radiance,https://www.ufseeds.com/product/radiance-cosmo-seeds/
Flowers,Cosmos,Gloria,https://www.ufseeds.com/product/gloria-cosmo-seeds/
Flowers,Cosmos,Pinkie,https://www.ufseeds.com/product/pinkie-cosmo-seeds/
Flowers,Cosmos,Purity,https://www.ufseeds.com/product/purity-cosmo-seeds/
Flowers,Cosmos,Dazzler,https://www.ufseeds.com/product/dazzler-cosmo-seeds/
Flowers,Cosmos,Bright Lights,https://www.ufseeds.com/product/bright-lights-cosmo-seeds/
Flowers,Daisies,Painted,https://www.ufseeds.com/product/painted-daisy-seeds/
Flowers,Daisies,Shasta,https://www.ufseeds.com/product/shasta-daisy-seeds/
Flowers,Daisies,Crazy,https://www.ufseeds.com/product/crazy-daisy-seeds/
Flowers,Daisies,Gloriosa,https://www.ufseeds.com/product/gloriosa-daisy-seeds/
Flowers,Galium Odoratum,Sweet Woodruff,https://www.ufseeds.com/product/sweet-woodruff-seeds/
Flowers,Ipomoea (Moonflower),Giant White,https://www.ufseeds.com/product/giant-white-moonflower-seeds/
Flowers,Ipomoea (Moonflower),Tall Mix,https://www.ufseeds.com/product/tall-mix-morning-glory-seeds/
Flowers,Ipomoea (Moonflower),Heavenly Blue,https://www.ufseeds.com/product/heavenly-blue-morning-glory-seeds/
Flowers,Ipomoea (Moonflower),Grandpa Ott,https://www.ufseeds.com/product/grandpa-ott-morning-glory-seeds/
Flowers,Ipomoea (Moonflower),Crimson Rambler,https://www.ufseeds.com/product/crimson-rambler-morning-glory-seeds/
Flowers,Marigold,Sparky Mix,https://www.ufseeds.com/product/petite-mix-marigold-seeds-2/
Flowers,Marigold,Petite Mix,https://www.ufseeds.com/product/petite-mix-marigold-seeds/
Flowers,Marigold,Crackerjack,https://www.ufseeds.com/product/crackerjack-marigold-seeds/
Flowers,Marigold,Yellow Inca II,https://www.ufseeds.com/product/yellow-inca-ii-marigold-seeds/
Flowers,Marigold,Orange Inca II,https://www.ufseeds.com/product/orange-inca-ii-marigold-seeds/
Flowers,Milkweed,Swamp,https://www.ufseeds.com/product/swamp-milkweed-seeds/
Flowers,Milkweed,Common,https://www.ufseeds.com/product/common-milkweed-seeds/
Flowers,Milkweed,Butterfly,https://www.ufseeds.com/product/butterfly-milkweed-seeds/
Flowers,Milkweed,Whorled,https://www.ufseeds.com/product/whorled-milkweed-seeds/
Flowers,Milkweed,Bloodflower,https://www.ufseeds.com/product/bloodflower-milkweed-seeds/
Flowers,Milkweed,Showy,https://www.ufseeds.com/product/showy-milkweed-seeds/
Flowers,Nasturtium,Dwarf Jewel Mix,https://www.ufseeds.com/product/dwarf-jewel-mix-nasturtium-seeds/
Flowers,Nasturtium,Single Mix,https://www.ufseeds.com/product/single-mix-nasturtium-seeds/
Flowers,Nasturtium,Tom Thumb Mix,https://www.ufseeds.com/product/tom-thumb-mix-nasturtium-seeds/
Flowers,Nasturtium,Alaska,https://www.ufseeds.com/product/alaska-nasturtium-seeds/
Flowers,Nasturtium,Peach Melba,https://www.ufseeds.com/product/peach-melba-nasturtium-seeds/
Flowers,Nasturtium,Empress of India Dwarf,https://www.ufseeds.com/product/empress-of-india-dwarf-nasturtium-seeds/
Flowers,Ornamental Grass,Pampas,https://www.ufseeds.com/product/pampas-grass-ornamental-grass-seed/
Flowers,Ornamental Grass,Big Bluestem,https://www.ufseeds.com/product/big-bluestem-ornamental-grass-seed/
Flowers,Ornamental Grass,Blue fescue,https://www.ufseeds.com/product/blue-fescue-ornamental-grass-seed/
Flowers,Ornamental Grass,Little Bluestem,https://www.ufseeds.com/product/little-bluestem-ornamental-grass-seed/
Flowers,Ornamental Grass,Miscanthus,https://www.ufseeds.com/product/miscanthus-ornamental-grass-seed/
Flowers,Ornamental Grass,Stipa Pony Tails,https://www.ufseeds.com/product/stipa-ponytails-ornamental-grass-seed/
Flowers,Poppy,California,https://www.ufseeds.com/product/california-poppy-seeds/
Flowers,Poppy,Great Red,https://www.ufseeds.com/product/great-red-poppy-seeds/
Flowers,Poppy,Ballerina Mix,https://www.ufseeds.com/product/ballerina-mix-poppy-seeds/
Flowers,Poppy,Formula Mix,https://www.ufseeds.com/product/formula-mix-poppy-seeds/
Flowers,Poppy,Iceland,https://www.ufseeds.com/product/iceland-poppy-seeds/
Flowers,Roses,Yellow Bush,https://www.ufseeds.com/product/yellow-bush-rose-seeds/
Flowers,Roses,Red Bush,https://www.ufseeds.com/product/red-bush-rose-seeds/
Flowers,Roses,Purple Bush,https://www.ufseeds.com/product/purple-bush-rose-seeds/
Flowers,Roses,White Bush,https://www.ufseeds.com/product/white-bush-rose-seeds/
Flowers,Roses,Pink Climbing,https://www.ufseeds.com/product/climbing-pink-rose-seeds/
Flowers,Roses,Pink Bush,https://www.ufseeds.com/product/pink-bush-rose-seeds/
Flowers,Roses,Green Bush,https://www.ufseeds.com/product/green-bush-rose-seeds/
Flowers,Roses,Red Climbing,https://www.ufseeds.com/product/climbing-red-rose-seeds/
Flowers,Rudbeckia,Black Eyed Susan,https://www.ufseeds.com/product/black-eyed-susan-seeds/
Flowers,Rudbeckia,Indian Summer,https://www.ufseeds.com/product/indian-summer-rudbeckia-seeds/
Flowers,Rudbeckia,Marmalade,https://www.ufseeds.com/product/marmalade-rudbeckia-seeds/
Flowers,Rudbeckia,Goldstrum,https://www.ufseeds.com/product/goldsturm-rudbeckia-seeds/
Flowers,Snapdragon,Liberty Mix,https://www.ufseeds.com/product/liberty-mix-snapdragon-seeds/
Flowers,Snapdragon,Floral Showers,https://www.ufseeds.com/product/floral-showers-snapdragon-seeds/
Flowers,Snapdragon,Tall Mix,https://www.ufseeds.com/product/tall-mix-snapdragon-seeds/
Flowers,Snapdragon,Dwarf Mix,https://www.ufseeds.com/product/dwarf-mix-snapdragon-seeds/
Flowers,Sunflowers,All Sorts Mix,https://www.ufseeds.com/product/all-sorts-mix-sunflower-seeds/
Flowers,Sunflowers,Mammoth Grey Striped,https://www.ufseeds.com/product/mammoth-sunflower-seeds/
Flowers,Sunflowers,Zohar,https://www.ufseeds.com/product/zohar-sunflower-seeds/
Flowers,Sunflowers,Velvet Queen,https://www.ufseeds.com/product/velvet-queen-sunflower-seeds/
Flowers,Sunflowers,Autumn Beauty,https://www.ufseeds.com/product/autumn-beauty-sunflower-seeds/
Flowers,Sunflowers,Sunspot,https://www.ufseeds.com/product/sunspot-sunflower-seeds/
Flowers,Sunflowers,Dwarf Sungold Double,https://www.ufseeds.com/product/dwarf-sungold-double-sunflower-seeds/
Flowers,Sunflowers,Lemon Queen,https://www.ufseeds.com/product/lemon-queen-sunflower-seeds/
Flowers,Sunflowers,False,https://www.ufseeds.com/product/false-sunflower-seeds/
Flowers,Sunflowers,Western,https://www.ufseeds.com/product/western-sunflower-seeds/
Flowers,Sweet Pea,Bijou Mix,https://www.ufseeds.com/product/bijou-mix-sweet-pea-seeds/
Flowers,Sweet Pea,Mammoth Mix,https://www.ufseeds.com/product/mammoth-mix-sweet-pea-seeds/
Flowers,Sweet Pea,Knee High,https://www.ufseeds.com/product/knee-high-sweet-pea-seeds/
Flowers,Sweet Pea,Old Spice,https://www.ufseeds.com/product/old-spice-sweet-pea-seeds/
Flowers,Sweet Pea,Heirloom Mix,https://www.ufseeds.com/product/heirloom-mix-sweet-pea-seeds/
Flowers,Sweet Pea,Royal Family Mix,https://www.ufseeds.com/product/royal-family-mix-sweet-pea-seeds/
Flowers,Zinnias,Cut and Come Again,https://www.ufseeds.com/product/pumila-mix-zinnia-seeds/
Flowers,Zinnias,Cactus Flowered Mix,https://www.ufseeds.com/product/cactus-flowered-mix-zinnia-seeds/
Flowers,Zinnias,State Fair,https://www.ufseeds.com/product/state-fair-again-zinnia-seeds/
Flowers,Zinnias,Pumila,https://www.ufseeds.com/product/pumila-zinnia-seeds/
Flowers,Zinnias,California Giant,https://www.ufseeds.com/product/california-giant-zinnia-seeds/
Flowers,Zinnias,Cherry Queen,https://www.ufseeds.com/product/cherry-queen-zinnia-seeds/
Flowers,Zinnias,Canary Bird,https://www.ufseeds.com/product/canary-bird-zinnia-seeds/
Flowers,Zinnias,White Crystal Mexican,https://www.ufseeds.com/product/white-crystal-mexican-zinnia-seeds/
Flowers,Zinnias,Orange Crystal Mexican,https://www.ufseeds.com/product/orange-crystal-mexican-zinnia-seeds/
Flowers,Zinnias,Orange King,https://www.ufseeds.com/product/orange-king-zinnia-seeds/
Flowers,Zinnias,Purple Prince,https://www.ufseeds.com/product/purple-prince-zinnia-seeds/
Flowers,Zinnias,Polar Bear,https://www.ufseeds.com/product/polar-bear-zinnia-seeds/
Flowers,Zinnias,Yellow Crystal Mexican,https://www.ufseeds.com/product/yellow-crystal-mexican-zinnia-seeds/
Flowers,Zinnias,Pink Luminosa,https://www.ufseeds.com/product/pink-luminosa-zinnia-seeds/
Fruits,Blackberry,Cheyenne,https://www.ufseeds.com/product/cheyenne-blackberry-plant/
Fruits,Blueberry,Jersey,https://www.ufseeds.com/product/jersey-blueberry-plant/
Fruits,Blueberry,Collection Mix,https://www.ufseeds.com/product/blueberry-mix-plants/
Fruits,Blueberry,Bluecrop,https://www.ufseeds.com/product/bluecrop-blueberry-plant/
Fruits,Blueberry,Blueray,https://www.ufseeds.com/product/blueray-blueberry-plant/
Fruits,Cranberry,Ben Lear,https://www.ufseeds.com/product/ben-lear-cranberry-plant/
Fruits,Currant,Red Currant,https://www.ufseeds.com/product/red-currant-tomato-seeds/
Fruits,Currant,Red Lake,https://www.ufseeds.com/product/red-lake-currant-plant/
Fruits,Gooseberry,Pixwell,https://www.ufseeds.com/product/pixwell-gooseberry-plant/
Fruits,Grapes,Concord,https://www.ufseeds.com/product/concord-grape-plant/
Fruits,Grapes,Niagara,https://www.ufseeds.com/product/niagara-grape-plant/
Fruits,Grapes,Collection Mix,https://www.ufseeds.com/product/grape-mix-plants/
Fruits,Grapes,Catawba,https://www.ufseeds.com/product/catawaba-grape-plant/
Fruits,Kiwi,Issai,https://www.ufseeds.com/product/issai-kiwi-plant/
Fruits,Melons,Hales Best Jumbo,https://www.ufseeds.com/product/hales-best-jumbo-melon/
Fruits,Melons,Honey Rock,https://www.ufseeds.com/product/honey-rock-melon-seeds/
Fruits,Melons,Honeydew Green Flesh,https://www.ufseeds.com/product/honeydew-green-flesh-melon-seeds/
Fruits,Melons,Minnesota Midget,https://www.ufseeds.com/product/minnesota-midget-melon-seeds/
Fruits,Melons,Delicious 51,https://www.ufseeds.com/product/delicious-51-melon-seeds/
Fruits,Melons,Planters Jumbo,https://www.ufseeds.com/product/planters-jumbo-melon-seeds/
Fruits,Melons,Charentais,https://www.ufseeds.com/product/charentais-cantaloupe-seeds/
Fruits,Melons,Ambrosia Hybrid,https://www.ufseeds.com/product/ambrosia-hybrid-melon-seeds/
Fruits,Melons,Emerald Green Gem,https://www.ufseeds.com/product/emerald-green-gem-melon-seeds/
Fruits,Melons,Sakatas Sweet,https://www.ufseeds.com/product/sakatas-sweet-melon-seeds/
Fruits,Melons,Tuscany,https://www.ufseeds.com/product/tuscany-melon-seeds/
Fruits,Melons,Piel De Sapo,https://www.ufseeds.com/product/piel-de-sapo-melon-seeds/
Fruits,Melons,Edisto 47,https://www.ufseeds.com/product/edisto-47-cantaloupe-seeds/
Fruits,Melons,Rocky Ford Green Flesh,https://www.ufseeds.com/product/rocky-ford-green-flesh-melon-seeds/
Fruits,Melons,Tasty Bites,https://www.ufseeds.com/product/tasty-bites-cantaloupe-seeds/
Fruits,Melons,Banana,https://www.ufseeds.com/product/banana-melon-seeds/
Fruits,Melons,Honeydew Orange Flesh,https://www.ufseeds.com/product/honeydew-orange-flesh-melon-seeds/
Fruits,Melons,Crenshaw,https://www.ufseeds.com/product/crenshaw-cantaloupe-seeds/
Fruits,Melons,Bidwell Casaba,https://www.ufseeds.com/product/bidwell-casaba-melon-seeds/
Fruits,Melons,Golden Beauty Casaba,https://www.ufseeds.com/product/casaba-melon-seeds/
Fruits,Melons,Hearts of Gold,https://www.ufseeds.com/product/hearts-of-gold-melon-seeds/
Fruits,Raspberry,Latham Red,https://www.ufseeds.com/product/latham-red-raspberry-plant/
Fruits,Raspberry,Collection Mix,https://www.ufseeds.com/product/raspberry-mix-plants/
Fruits,Raspberry,Jewel,https://www.ufseeds.com/product/jewel-raspberry-plant/
Fruits,Raspberry,Fall Gold,https://www.ufseeds.com/product/fall-gold-raspberry-plant/
Fruits,Rhubarb,Victoria,https://www.ufseeds.com/product/victoria-rhubarb-seeds/
Fruits,Rhubarb,Victoria,https://www.ufseeds.com/product/victoria-rhubarb-roots/
Fruits,Strawberry,Collection Mix,https://www.ufseeds.com/product/strawberry-mix-plants/
Fruits,Strawberry,Allstar,https://www.ufseeds.com/product/allstar-strawberry-plants/
Fruits,Strawberry,White Alpine,https://www.ufseeds.com/product/white-alpine-strawberry-seeds/
Fruits,Strawberry,Temptation,https://www.ufseeds.com/product/temptation-strawberry-seeds/
Fruits,Strawberry,Giant,https://www.ufseeds.com/product/giant-strawberry-seeds/
Fruits,Strawberry,Seascape,https://www.ufseeds.com/product/seascape-strawberry-plants/
Fruits,Strawberry,Eversweet,https://www.ufseeds.com/product/eversweet-strawberry-plants/
Fruits,Strawberry,White Carolina Pineberry,https://www.ufseeds.com/product/white-carolina-pineberry-roots/
Fruits,Strawberry,Honeoye,https://www.ufseeds.com/product/honeoye-strawberry-plants/
Fruits,Strawberry,Fresca,https://www.ufseeds.com/product/fresca-strawberry-seeds/
Fruits,Watermelons,Sugar Baby,https://www.ufseeds.com/product/sugar-baby-watermelon-seeds/
Fruits,Watermelons,All Sweet,https://www.ufseeds.com/product/all-sweet-watermelon-seeds/
Fruits,Watermelons,Little Trip Seedless,https://www.ufseeds.com/product/little-trip-seedless-watermelon-seeds/
Fruits,Watermelons,Yellow Crunch,https://www.ufseeds.com/product/yellow-crunch-watermelon-seeds/
Fruits,Watermelons,Black Diamond,https://www.ufseeds.com/product/black-diamond-watermelon-seeds/
Fruits,Watermelons,Dixie Queen,https://www.ufseeds.com/product/dixie-queen-watermelon-seeds/
Fruits,Watermelons,Crimson Sweet,https://www.ufseeds.com/product/crimson-sweet-watermelon-seeds/
Fruits,Watermelons,Sangria,https://www.ufseeds.com/product/sangria-watermelon-seeds/
Fruits,Watermelons,Congo,https://www.ufseeds.com/product/congo-watermelon-seeds/
Fruits,Watermelons,Charleston Grey,https://www.ufseeds.com/product/charleston-grey-watermelon-seeds/
Fruits,Watermelons,Tendersweet Orange,https://www.ufseeds.com/product/tendersweet-orange-watermelon-seeds/
Fruits,Watermelons,Triple Gold Seedless,https://www.ufseeds.com/product/triple-gold-seedless-watermelon-seeds/
Fruits,Watermelons,Top Gun,https://www.ufseeds.com/product/top-gun-watermelon-seeds/
Fruits,Watermelons,Moon and Stars,https://www.ufseeds.com/product/moon-and-stars-watermelon-seeds/
Fruits,Watermelons,Orange Crunch,https://www.ufseeds.com/product/orange-crunch-watermelon-seeds/
Fruits,Watermelons,Harvest Moon Seedless,https://www.ufseeds.com/product/harvest-moon-watermelon-seeds/
Fruits,Watermelons,Sweet Trip Seedless,https://www.ufseeds.com/product/sweet-trip-seedless-watermelon-seeds/
Fruits,Watermelons,Round Trip Seedless,https://www.ufseeds.com/product/round-trip-seedless-watermelon-seeds/
Fruits,Watermelons,Triple Crown Seedless,https://www.ufseeds.com/product/triple-crown-seedless-watermelon-seeds/
